donation_id,amount,donation_time,donor_comment,donation_frequency_from_ip,device_type,geo_distance_from_campaign,is_donor_anonymous,campaign_age,label
don_015468,9.19,2025-08-05 05:41:19,,0,desktop,412.7373545997084,False,68,0
don_015469,55.64,2025-08-03 16:44:56,For a better tomorrow.,0,desktop,89.80842574860502,True,299,0
don_015470,7.15,2025-08-04 16:30:22,Great cause! Happy to help.,0,desktop,295.1412806608849,False,303,0
don_015471,60.19,2025-08-01 13:36:36,Hope this makes a difference.,1,tablet,22.642671615029823,False,174,0
don_015472,43.26,2025-07-31 22:42:00,,2,tablet,53.922461452432,False,49,0
don_015473,45.37,2025-08-03 02:03:41,Keep up the good work!,3,desktop,656.389847948767,False,302,0
don_015474,30.44,2025-08-16 14:50:08,Hope this makes a difference.,1,mobile,455.29244286184075,True,123,0
don_015475,6.21,2025-08-04 21:23:45,Great cause! Happy to help.,2,mobile,76.88499177811843,False,207,0
don_015476,5.7,2025-08-15 17:36:50,Hope this makes a difference.,1,desktop,165.5948717900537,False,260,0
don_015477,9.03,2025-08-17 20:10:53,Keep up the good work!,2,desktop,708.0581156146044,True,123,0
don_015478,29.54,2025-08-10 09:07:14,Great cause! Happy to help.,2,mobile,175.6321139847797,True,309,0
don_015479,16.43,2025-08-07 20:03:55,For a better tomorrow.,1,desktop,81.69734263180617,False,333,0
don_015480,13.61,2025-08-10 20:46:37,Hope this makes a difference.,2,desktop,783.6039264811354,False,97,0
don_015481,28.39,2025-08-15 10:56:08,Great cause! Happy to help.,2,tablet,376.43621198862013,False,122,0
don_015482,23.52,2025-08-03 17:31:21,,0,tablet,667.6150109146839,True,60,0
don_015483,207.37,2025-08-18 03:27:21,Keep up the good work!,1,desktop,2466.5410234790124,False,105,0
don_015484,4.14,2025-08-15 20:11:04,Hope this makes a difference.,0,mobile,5.680661516509547,False,244,0
don_015485,126.31,2025-08-28 20:22:01,,1,mobile,607.5441877975015,True,200,0
don_015486,211.65,2025-08-22 04:56:48,Keep up the good work!,3,tablet,183.1356933842273,True,129,0
don_015487,24.11,2025-08-23 14:07:01,,2,tablet,64.72149170850102,False,272,0
don_015488,7.95,2025-08-16 23:07:19,,2,desktop,417.04742952123945,False,265,0
don_015489,15.94,2025-08-09 00:44:38,Hope this makes a difference.,2,mobile,773.0168179114481,True,335,0
don_015490,31.7,2025-08-14 14:10:23,Keep up the good work!,4,tablet,1247.2582402686369,False,138,0
don_015491,61.63,2025-08-15 05:54:03,Keep up the good work!,4,mobile,12.677511122883791,False,54,0
don_015492,140.94,2025-08-05 10:51:20,,4,mobile,28.32562750839805,False,129,1
don_015493,51.3,2025-08-27 19:14:48,For a better tomorrow.,1,tablet,551.9918125594273,True,188,0
don_015494,20.47,2025-08-08 06:47:42,Great cause! Happy to help.,0,desktop,1002.1797737717659,False,169,0
don_015495,159.82,2025-08-07 21:42:46,Great cause! Happy to help.,1,tablet,502.28242365644104,False,179,0
don_015496,11.54,2025-08-08 10:48:29,Hope this makes a difference.,1,desktop,813.864079067824,False,332,0
don_015497,55.78,2025-08-20 16:19:36,For a better tomorrow.,1,tablet,1246.6174012072136,True,61,0
don_015498,23.8,2025-08-06 06:35:36,For a better tomorrow.,0,mobile,544.1706876280317,False,178,0
don_015499,77.37,2025-08-26 08:46:50,Hope this makes a difference.,1,mobile,57.4610723677123,False,266,0
don_015500,15.89,2025-08-20 09:54:43,For a better tomorrow.,3,tablet,1249.4003748418554,False,312,0
don_015501,14.15,2025-08-08 05:00:37,For a better tomorrow.,3,mobile,1094.104601975898,True,126,0
don_015502,50.58,2025-08-27 18:59:10,Hope this makes a difference.,1,desktop,75.60817076573095,False,352,0
don_015503,215.46,2025-08-27 08:06:04,,2,desktop,3.029756431389619,True,198,0
don_015504,29.42,2025-08-23 07:41:10,Keep up the good work!,2,desktop,197.96946923196543,True,252,0
don_015505,75.63,2025-08-14 04:15:44,,2,mobile,97.31258510066941,False,217,0
don_015506,96.5,2025-08-12 15:09:37,,1,mobile,1020.1089146866371,False,287,0
don_015507,14.41,2025-08-06 00:40:29,For a better tomorrow.,1,desktop,76.55096132080602,False,178,0
don_015508,10.35,2025-08-07 15:27:20,For a better tomorrow.,1,tablet,10.653239512987067,True,256,0
don_015509,16.35,2025-08-22 02:57:03,For a better tomorrow.,0,mobile,968.0667217703848,False,183,0
don_015510,80.34,2025-08-05 05:41:37,Great cause! Happy to help.,0,tablet,0.07560086556724835,False,297,0
don_015511,34.65,2025-08-02 10:28:45,For a better tomorrow.,4,tablet,325.5460151413056,False,251,0
don_015512,61.96,2025-08-07 02:35:03,Keep up the good work!,1,desktop,515.2930972840036,False,180,0
don_015513,62.92,2025-08-19 00:26:17,Great cause! Happy to help.,2,tablet,1059.059810078176,True,125,0
don_015514,4.46,2025-08-23 11:28:02,For a better tomorrow.,2,tablet,857.2487062543338,True,356,0
don_015515,338.97,2025-08-18 22:35:53,Great cause! Happy to help.,0,tablet,431.73158123006857,True,270,0
don_015516,75.93,2025-08-23 16:12:20,,3,tablet,375.8994558191951,True,273,0
don_015517,8.49,2025-08-08 19:11:53,Great cause! Happy to help.,2,desktop,61.33120192376525,False,213,0
don_015518,64.15,2025-08-01 11:50:54,Keep up the good work!,0,desktop,351.0190342773008,False,303,0
don_015519,23.83,2025-08-28 23:32:38,Keep up the good work!,3,tablet,1413.9020602203616,True,201,0
don_015520,16.01,2025-08-18 02:48:30,Keep up the good work!,1,mobile,106.24473262059871,True,276,0
don_015521,188.06,2025-08-21 22:19:42,Hope this makes a difference.,1,mobile,69.29352386951099,False,320,0
don_015522,19.71,2025-08-28 22:02:52,,0,desktop,1173.2867972256497,True,77,1
don_015523,7.33,2025-08-28 06:55:26,Keep up the good work!,3,mobile,3.732426187007028,False,327,0
don_015524,12.68,2025-08-09 08:27:06,For a better tomorrow.,1,tablet,40.17958679792928,False,267,0
don_015525,11.33,2025-08-22 05:46:53,,0,mobile,198.2665336926479,False,193,0
don_015526,59.83,2025-08-01 11:44:05,,0,desktop,784.0029122952965,True,334,0
don_015527,16.08,2025-08-24 09:33:01,Great cause! Happy to help.,2,desktop,1156.5964517959546,False,47,0
don_015528,100.23,2025-08-28 00:57:01,For a better tomorrow.,0,desktop,1071.2734958161175,False,278,0
don_015529,13.1,2025-08-17 05:11:23,Great cause! Happy to help.,0,tablet,305.72472730324574,False,298,0
don_015530,311.8,2025-08-17 00:28:07,,3,tablet,139.95439438893172,False,58,0
don_015531,7.95,2025-08-04 15:38:40,Great cause! Happy to help.,1,desktop,1180.3931803137389,False,53,0
don_015532,12.22,2025-08-18 11:38:39,Great cause! Happy to help.,0,mobile,719.6463099120195,True,125,0
don_015533,36.5,2025-08-03 20:51:46,Hope this makes a difference.,1,desktop,137.73178113540177,False,109,0
don_015534,38.74,2025-08-09 03:05:40,,0,mobile,297.635548969637,True,148,0
don_015535,52.25,2025-08-07 01:49:14,Keep up the good work!,3,desktop,647.3169518841777,True,131,0
don_015536,59.9,2025-08-15 02:14:50,,2,tablet,615.9711551605668,False,72,0
don_015537,4.43,2025-08-19 15:11:45,Great cause! Happy to help.,2,tablet,201.1828051452763,True,318,0
don_015538,134.02,2025-08-07 18:45:50,Keep up the good work!,3,mobile,92.49403772696235,False,114,0
don_015539,16.31,2025-08-05 21:53:30,,0,tablet,87.22393833889628,False,69,0
don_015540,257.21,2025-08-10 02:16:31,,1,tablet,342.5010567867687,False,74,0
don_015541,19.56,2025-08-16 02:14:28,,1,desktop,179.20679694018511,False,245,0
don_015542,326.1,2025-08-14 17:12:43,Hope this makes a difference.,2,tablet,206.87869259433782,False,187,0
don_015543,1.18,2025-08-04 13:23:13,Hope this makes a difference.,3,tablet,1019.5783477115709,True,207,0
don_015544,375.02,2025-08-17 17:52:10,,2,mobile,1851.8091825594809,False,119,0
don_015545,30.01,2025-08-29 18:55:40,For a better tomorrow.,2,mobile,24.027141749657638,True,112,0
don_015546,47.52,2025-08-24 13:01:32,Hope this makes a difference.,3,desktop,92.23663048356998,False,45,0
don_015547,7.92,2025-08-01 07:11:23,For a better tomorrow.,2,desktop,129.7770267616481,True,252,0
don_015548,118.08,2025-08-29 04:22:34,Great cause! Happy to help.,0,desktop,101.01139424280488,False,278,0
don_015549,25.01,2025-08-20 19:18:03,For a better tomorrow.,3,desktop,146.47502148379465,True,249,0
don_015550,32.6,2025-08-08 17:34:10,Hope this makes a difference.,4,tablet,235.82380438122854,False,95,0
don_015551,11.12,2025-08-18 06:06:27,For a better tomorrow.,0,tablet,445.5231036112648,True,263,0
don_015552,74.76,2025-08-12 19:02:07,Great cause! Happy to help.,2,tablet,715.514082981881,True,240,0
don_015553,34.86,2025-08-09 20:19:24,,4,desktop,869.1430399135928,True,301,1
don_015554,6.17,2025-08-25 10:46:52,Hope this makes a difference.,1,desktop,2465.5761848825528,False,321,0
don_015555,3.4,2025-08-14 03:06:37,For a better tomorrow.,1,tablet,194.71275917733013,True,313,0
don_015556,19.68,2025-08-25 18:56:49,Great cause! Happy to help.,2,tablet,70.41632132867073,False,149,0
don_015557,89.6,2025-08-01 15:54:53,,0,mobile,290.2381061288946,True,293,0
don_015558,29.0,2025-08-24 07:02:10,Keep up the good work!,4,mobile,470.05828306993743,False,320,0
don_015559,10.63,2025-08-15 23:45:30,For a better tomorrow.,0,desktop,329.0246033344141,False,264,0
don_015560,4.28,2025-08-08 15:01:54,,1,mobile,401.3630084606395,True,91,1
don_015561,24.09,2025-08-03 01:11:51,Great cause! Happy to help.,1,mobile,17.058795183421143,False,248,0
don_015562,16.77,2025-08-12 02:49:37,,0,mobile,269.8189320520823,True,185,0
don_015563,84.22,2025-08-15 09:51:26,Hope this makes a difference.,1,mobile,64.93179103391361,False,296,0
don_015564,27.92,2025-08-13 07:08:58,Keep up the good work!,4,mobile,511.81417700472423,False,240,0
don_015565,108.88,2025-08-22 07:38:34,Great cause! Happy to help.,1,mobile,288.3306393946221,False,251,0
don_015566,7.77,2025-08-21 13:01:23,Great cause! Happy to help.,2,mobile,740.9318056911712,False,62,0
don_015567,75.98,2025-08-16 21:50:13,Hope this makes a difference.,2,mobile,1171.1025801545802,False,266,0
don_015568,64.28,2025-08-02 11:44:04,Great cause! Happy to help.,0,desktop,389.3136126797184,True,275,0
don_015569,6.05,2025-08-13 18:28:40,Great cause! Happy to help.,0,tablet,201.89442813665568,True,185,0
don_015570,15.41,2025-08-22 18:18:39,For a better tomorrow.,1,desktop,567.1443894282153,False,63,0
don_015571,155.42,2025-08-04 10:05:29,,1,mobile,439.7026672774524,True,330,0
don_015572,49.48,2025-08-16 16:28:43,For a better tomorrow.,0,tablet,403.1079541306002,True,340,0
don_015573,14.37,2025-08-27 06:52:52,Hope this makes a difference.,1,tablet,141.15617083051202,False,277,0
don_015574,12.61,2025-08-02 01:09:12,Hope this makes a difference.,1,desktop,236.1507436873589,True,230,0
don_015575,19.91,2025-08-06 20:49:06,,1,desktop,242.92149859519307,True,305,0
don_015576,5.98,2025-08-01 01:02:27,Hope this makes a difference.,1,tablet,110.05200260866594,False,325,0
don_015577,19.92,2025-08-28 08:57:14,,2,tablet,574.5044226288497,True,200,0
don_015578,422.39,2025-08-01 10:59:02,For a better tomorrow.,3,mobile,134.96251934423478,False,58,0
don_015579,1.97,2025-08-15 05:17:00,,2,mobile,18.124521223799086,False,317,0
don_015580,4.43,2025-08-19 00:06:51,For a better tomorrow.,3,tablet,489.41758457998736,False,247,0
don_015581,4.35,2025-08-10 05:12:01,Great cause! Happy to help.,1,tablet,616.2741665695988,False,83,0
don_015582,98.13,2025-08-23 08:19:51,Great cause! Happy to help.,1,mobile,137.0265815966641,True,356,0
don_015583,73.52,2025-08-18 23:21:07,Hope this makes a difference.,2,tablet,943.757950517687,True,66,0
don_015584,24.12,2025-08-19 09:06:56,Hope this makes a difference.,3,desktop,39.140013025646546,False,82,0
don_015585,178.66,2025-08-02 06:31:25,For a better tomorrow.,1,desktop,621.3167681009876,False,335,0
don_015586,11.28,2025-08-13 15:30:12,,0,mobile,1386.1511958158003,False,218,0
don_015587,1.7,2025-08-18 17:40:20,Great cause! Happy to help.,2,tablet,50.826474421056666,False,191,0
don_015588,138.64,2025-08-16 19:38:35,,1,mobile,281.7909215648415,False,64,0
don_015589,229.39,2025-08-18 07:56:46,,0,tablet,151.84256407799964,True,299,0
don_015590,8.16,2025-08-25 09:48:15,,1,mobile,194.0042510841598,True,321,0
don_015591,31.51,2025-08-21 03:11:42,Keep up the good work!,3,tablet,217.0794482659068,False,182,0
don_015592,9.58,2025-08-20 07:01:00,Great cause! Happy to help.,0,mobile,327.5745949141808,False,312,0
don_015593,17.74,2025-08-17 03:12:32,For a better tomorrow.,1,tablet,121.97848837130398,False,123,0
don_015594,4.37,2025-08-06 22:47:15,Hope this makes a difference.,1,mobile,584.6510294791597,False,256,0
don_015595,39.36,2025-08-17 07:59:53,For a better tomorrow.,1,tablet,723.1639290116227,False,178,0
don_015596,19.31,2025-08-13 05:22:20,,2,tablet,109.03272247569441,False,264,0
don_015597,42.01,2025-08-27 08:10:21,For a better tomorrow.,1,desktop,195.59654028383525,False,48,0
don_015598,240.0,2025-08-09 21:20:56,For a better tomorrow.,2,mobile,701.5152727253907,False,249,0
don_015599,39.66,2025-08-24 06:07:44,Great cause! Happy to help.,2,desktop,328.98794972232037,False,320,0
don_015600,53.16,2025-08-14 04:44:09,,2,tablet,263.3331498922883,False,217,0
don_015601,52.54,2025-08-13 11:17:46,Great cause! Happy to help.,1,desktop,241.17001638360543,False,86,0
don_015602,53.53,2025-08-04 13:39:32,Keep up the good work!,0,tablet,494.4635763136474,False,285,0
don_015603,26.77,2025-08-22 08:44:30,Hope this makes a difference.,1,tablet,81.22859165111447,False,347,0
don_015604,24.26,2025-08-04 15:23:38,Hope this makes a difference.,3,desktop,120.92774991303017,False,27,0
don_015605,83.74,2025-08-15 23:48:44,Keep up the good work!,4,mobile,526.6622008457664,False,72,0
don_015606,2.16,2025-08-25 05:23:06,,1,tablet,376.88741483000223,True,358,0
don_015607,18.41,2025-08-06 00:52:00,For a better tomorrow.,2,tablet,1232.099260265143,False,70,0
don_015608,16.3,2025-08-01 15:24:21,Great cause! Happy to help.,0,tablet,514.8986580198674,False,24,0
don_015609,52.72,2025-08-06 18:20:37,For a better tomorrow.,1,tablet,916.2627986865763,False,257,0
don_015610,145.03,2025-08-05 17:19:19,Hope this makes a difference.,1,tablet,201.46421751763293,True,255,0
don_015611,5.87,2025-08-12 07:40:13,For a better tomorrow.,3,desktop,36.843720328319364,False,311,0
don_015612,140.51,2025-08-04 03:17:58,Great cause! Happy to help.,2,desktop,191.72750419878506,False,254,0
don_015613,85.26,2025-08-09 02:56:42,Keep up the good work!,2,tablet,2213.457530252552,False,127,0
don_015614,21.19,2025-08-18 15:37:45,Hope this makes a difference.,2,desktop,405.006136468101,False,263,0
don_015615,67.98,2025-08-03 16:16:59,For a better tomorrow.,2,mobile,418.4062431034102,False,24,0
don_015616,58.53,2025-08-08 00:01:49,Keep up the good work!,2,desktop,29.008705884695928,False,132,1
don_015617,89.18,2025-08-28 06:55:20,For a better tomorrow.,1,tablet,162.08431392917302,False,255,0
don_015618,131.42,2025-08-12 00:39:41,Keep up the good work!,3,tablet,255.28632641291716,False,184,0
don_015619,52.79,2025-08-04 18:24:48,For a better tomorrow.,3,tablet,350.9605986267296,False,52,0
don_015620,26.99,2025-08-04 04:27:39,Keep up the good work!,1,tablet,41.10828407004423,True,53,0
don_015621,47.55,2025-07-31 23:50:16,Hope this makes a difference.,1,mobile,127.83163826727187,True,102,0
don_015622,26.92,2025-08-01 04:16:02,For a better tomorrow.,4,mobile,114.29232629093401,False,125,0
don_015623,3.43,2025-08-17 02:03:04,Hope this makes a difference.,1,desktop,301.39655617966946,True,156,0
don_015624,327.44,2025-08-30 11:59:38,Hope this makes a difference.,2,mobile,24.054643126435316,False,53,0
don_015625,20.81,2025-08-03 22:36:07,Hope this makes a difference.,2,mobile,16.40972078711688,True,110,0
don_015626,8.6,2025-08-08 02:38:14,Hope this makes a difference.,1,desktop,130.16338255764302,False,91,0
don_015627,36.85,2025-08-28 19:33:32,Great cause! Happy to help.,0,tablet,10.003440130556497,False,351,0
don_015628,6.77,2025-08-22 21:25:41,For a better tomorrow.,3,tablet,121.23332177705336,False,227,0
don_015629,52.1,2025-08-16 14:07:38,For a better tomorrow.,4,tablet,758.2672351409489,True,349,0
don_015630,9.93,2025-08-05 15:54:15,Great cause! Happy to help.,1,mobile,62.6858967118153,True,254,0
don_015631,9.78,2025-08-30 06:17:25,Hope this makes a difference.,1,tablet,293.92513663691517,False,353,0
don_015632,62.74,2025-08-06 10:42:55,For a better tomorrow.,2,desktop,98.91889998378662,False,246,0
don_015633,20.48,2025-08-03 06:02:20,Great cause! Happy to help.,2,tablet,179.86809709120465,False,66,0
don_015634,8.76,2025-08-07 06:12:53,Keep up the good work!,3,desktop,541.7312505109827,True,309,0
don_015635,13.3,2025-08-10 05:03:34,For a better tomorrow.,2,tablet,597.0182491802714,False,291,0
don_015636,155.6,2025-08-04 11:09:12,Great cause! Happy to help.,0,tablet,152.23923299788538,False,330,0
don_015637,321.89,2025-08-09 12:48:38,Great cause! Happy to help.,2,tablet,730.8094016399602,True,181,0
don_015638,16.33,2025-08-04 23:26:34,,0,mobile,112.30217394265566,False,91,0
don_015639,89.62,2025-08-04 23:18:20,,2,desktop,1054.9977629117573,False,110,0
don_015640,16.51,2025-07-31 17:04:31,Great cause! Happy to help.,0,tablet,54.55061335402433,False,39,0
don_015641,8.48,2025-08-21 13:02:46,Great cause! Happy to help.,0,tablet,209.8521834381795,False,42,0
don_015642,5.99,2025-08-11 20:09:11,Great cause! Happy to help.,3,mobile,77.44726291520018,False,238,0
don_015643,37.92,2025-08-10 17:31:23,For a better tomorrow.,3,tablet,13.181217539828248,False,306,0
don_015644,44.36,2025-08-02 22:51:10,For a better tomorrow.,2,desktop,329.74001607470876,True,298,0
don_015645,61.09,2025-08-04 09:07:18,Great cause! Happy to help.,2,tablet,103.99427285111396,False,122,0
don_015646,98.39,2025-08-19 07:22:21,Great cause! Happy to help.,1,desktop,380.79875370907763,False,191,0
don_015647,17.78,2025-08-16 01:53:56,,1,desktop,383.84965510139426,False,188,0
don_015648,46.38,2025-08-26 05:19:06,Keep up the good work!,1,desktop,1710.280320845356,False,349,0
don_015649,3.62,2025-08-09 21:02:25,Great cause! Happy to help.,0,desktop,223.3769364147401,True,335,0
don_015650,16.58,2025-08-23 15:13:54,Keep up the good work!,3,desktop,409.1246525206017,True,44,0
don_015651,31.68,2025-08-10 02:28:16,Keep up the good work!,1,desktop,375.8889356546149,False,262,1
don_015652,6.46,2025-08-24 13:40:01,Hope this makes a difference.,0,desktop,261.1873922455101,False,299,0
don_015653,5.54,2025-08-29 22:00:35,Great cause! Happy to help.,0,tablet,179.24549058106246,False,328,0
don_015654,13.33,2025-08-09 13:22:53,Hope this makes a difference.,6,mobile,554.2024992666871,True,333,0
don_015655,3.58,2025-08-23 07:16:12,For a better tomorrow.,2,mobile,481.4902750358978,False,268,0
don_015656,179.0,2025-08-14 12:13:06,Great cause! Happy to help.,1,desktop,587.0578349703235,False,313,0
don_015657,35.85,2025-08-29 06:06:40,Hope this makes a difference.,3,desktop,145.49986265036677,False,353,0
don_015658,42.63,2025-08-03 11:58:50,Hope this makes a difference.,1,mobile,513.0136232975876,True,248,0
don_015659,239.09,2025-08-22 00:10:09,Hope this makes a difference.,1,tablet,332.1635411624085,False,250,0
don_015660,81.19,2025-08-09 12:03:24,For a better tomorrow.,1,mobile,1505.7806782762839,True,333,0
don_015661,8.67,2025-08-25 03:58:44,For a better tomorrow.,2,desktop,68.04144699216697,False,186,0
don_015662,41.76,2025-07-31 19:57:21,Hope this makes a difference.,2,mobile,1219.1243414981934,False,73,0
don_015663,92.42,2025-08-04 09:17:32,Great cause! Happy to help.,0,desktop,85.99136031373045,False,249,0
don_015664,28.99,2025-08-09 01:28:53,Great cause! Happy to help.,3,tablet,711.455469067012,False,267,0
don_015665,41.93,2025-08-10 02:57:40,Hope this makes a difference.,1,mobile,1107.651096001211,False,49,0
don_015666,58.43,2025-08-13 07:19:20,For a better tomorrow.,1,mobile,1289.0070152624312,False,185,0
don_015667,45.0,2025-08-07 12:14:51,Hope this makes a difference.,2,tablet,319.7018166508444,False,210,0
don_015668,72.95,2025-08-26 20:04:27,Great cause! Happy to help.,2,mobile,146.9906236991647,True,65,0
don_015669,5.98,2025-08-28 11:01:46,Keep up the good work!,2,mobile,102.11040971972363,True,77,0
don_015670,16.61,2025-08-09 17:12:13,Hope this makes a difference.,3,mobile,506.3127306047068,False,305,0
don_015671,26.85,2025-08-06 13:04:57,,2,tablet,0.9430612811085646,False,167,0
don_015672,34.89,2025-08-04 04:53:24,Keep up the good work!,3,desktop,91.34975665878366,False,300,0
don_015673,65.29,2025-08-09 15:52:02,Hope this makes a difference.,2,desktop,410.25398479531333,False,127,0
don_015674,11.45,2025-08-09 14:31:37,Great cause! Happy to help.,0,desktop,409.6468489522768,True,30,0
don_015675,19.74,2025-08-16 03:03:53,,2,tablet,1237.4784500103387,False,189,0
don_015676,5.86,2025-08-11 13:54:29,For a better tomorrow.,2,desktop,1038.582509378996,False,59,0
don_015677,36.93,2025-08-08 09:50:14,Great cause! Happy to help.,0,tablet,1226.462181295247,False,333,0
don_015678,76.34,2025-08-19 16:25:18,Keep up the good work!,3,desktop,461.69516086687923,True,92,0
don_015679,29.0,2025-08-29 06:41:21,,1,mobile,352.22695494381276,True,287,0
don_015680,3.91,2025-08-14 22:18:12,Keep up the good work!,5,mobile,413.08860992417436,True,310,0
don_015681,11.42,2025-08-29 17:27:41,Hope this makes a difference.,0,mobile,1723.5516279429896,False,190,0
don_015682,43.73,2025-08-20 12:56:36,For a better tomorrow.,3,tablet,658.4422421314102,True,295,0
don_015683,3.0,2025-08-25 02:53:43,Great cause! Happy to help.,1,tablet,259.9647439298274,False,348,0
don_015684,80.69,2025-08-14 09:07:08,Hope this makes a difference.,2,desktop,521.0424634753449,True,116,0
don_015685,18.68,2025-08-11 02:53:22,,0,mobile,330.51950722156295,False,94,0
don_015686,19.76,2025-08-21 05:32:09,Hope this makes a difference.,1,mobile,165.83302691796462,False,69,0
don_015687,12.83,2025-08-12 16:58:40,For a better tomorrow.,2,mobile,253.45633787740206,False,345,0
don_015688,9.93,2025-08-17 06:16:25,Keep up the good work!,1,mobile,76.23455967002855,False,178,0
don_015689,6.6,2025-08-12 05:07:06,Great cause! Happy to help.,1,desktop,210.83270790142737,False,53,0
don_015690,24.71,2025-08-26 06:44:12,Great cause! Happy to help.,2,tablet,274.4763996518496,False,255,0
don_015691,26.62,2025-07-31 20:44:10,,3,desktop,406.9121742230237,True,87,0
don_015692,48.14,2025-08-12 17:48:53,Keep up the good work!,1,tablet,654.0277509221575,False,173,0
don_015693,12.93,2025-08-14 04:30:44,Keep up the good work!,1,mobile,182.5287274482939,False,116,0
don_015694,30.63,2025-08-08 08:29:11,Great cause! Happy to help.,3,mobile,571.2290751354592,True,91,0
don_015695,112.05,2025-08-03 15:55:36,Keep up the good work!,2,tablet,672.2214677595298,False,44,0
don_015696,42.69,2025-08-03 12:23:32,Great cause! Happy to help.,2,desktop,366.2315241027603,False,105,0
don_015697,20.7,2025-08-03 13:44:51,For a better tomorrow.,0,mobile,167.8369204828696,False,252,0
don_015698,283.66,2025-08-24 12:03:44,Great cause! Happy to help.,0,desktop,86.08903916820437,False,87,0
don_015699,12.48,2025-08-17 05:38:57,Keep up the good work!,2,tablet,16.86277503223078,False,268,0
don_015700,65.47,2025-08-03 10:58:33,Keep up the good work!,3,desktop,459.6293800645582,False,51,0
don_015701,43.79,2025-08-21 09:41:49,Hope this makes a difference.,0,tablet,13.919188596477555,True,108,0
don_015702,34.61,2025-08-04 09:45:02,,2,mobile,863.6612599862158,True,110,0
don_015703,8.13,2025-08-22 04:08:55,Hope this makes a difference.,2,mobile,184.1046800551683,False,273,0
don_015704,7.13,2025-08-01 02:34:48,Great cause! Happy to help.,1,tablet,501.7862639131703,False,282,0
don_015705,8.26,2025-08-04 19:23:51,,2,tablet,48.92147332087315,True,52,0
don_015706,17.5,2025-08-15 23:33:39,Keep up the good work!,4,tablet,550.4258937107683,False,260,0
don_015707,35.24,2025-08-29 01:49:53,,4,mobile,331.32347480806686,False,354,1
don_015708,2.2,2025-08-18 01:45:17,For a better tomorrow.,1,desktop,555.9941238459522,False,120,0
don_015709,11.74,2025-08-29 22:04:00,Hope this makes a difference.,3,mobile,1054.5971263751603,False,281,0
don_015710,12.05,2025-08-03 17:21:16,Great cause! Happy to help.,3,tablet,806.9889026535217,False,329,0
don_015711,90.73,2025-08-28 03:46:03,Hope this makes a difference.,1,mobile,414.29403623998644,False,85,0
don_015712,13.07,2025-08-13 06:21:42,Hope this makes a difference.,1,mobile,595.7799405037115,True,338,0
don_015713,59.35,2025-08-16 00:20:12,For a better tomorrow.,2,mobile,74.13119008571374,False,64,0
don_015714,6.92,2025-08-22 09:48:18,Great cause! Happy to help.,3,desktop,677.1631485568964,True,225,0
don_015715,42.77,2025-08-17 21:49:53,Great cause! Happy to help.,2,desktop,361.9838263679776,False,316,0
don_015716,26.58,2025-08-23 20:21:49,Hope this makes a difference.,2,tablet,561.3033469723214,False,125,0
don_015717,152.21,2025-08-18 12:11:53,Great cause! Happy to help.,1,desktop,494.54174087358757,False,342,0
don_015718,29.85,2025-08-24 18:47:13,Great cause! Happy to help.,2,mobile,808.2614835477102,False,349,0
don_015719,10.28,2025-08-15 02:24:48,,2,tablet,356.33003043386435,False,122,0
don_015720,6.64,2025-08-24 06:25:42,Great cause! Happy to help.,1,tablet,465.150331446275,False,227,0
don_015721,17.14,2025-08-15 17:49:29,For a better tomorrow.,3,mobile,88.62484804503859,False,220,0
don_015722,41.0,2025-08-27 00:38:22,,0,desktop,1382.252611987421,False,254,0
don_015723,8.82,2025-08-09 18:17:54,,0,tablet,248.17425842647796,False,334,0
don_015724,9.71,2025-08-11 14:22:10,Hope this makes a difference.,2,tablet,672.4361366672694,False,118,0
don_015725,0.83,2025-08-29 00:46:18,Great cause! Happy to help.,2,tablet,35.67368844009311,False,232,0
don_015726,575.98,2025-08-08 19:18:31,Great cause! Happy to help.,3,tablet,790.9866674014343,False,126,0
don_015727,42.89,2025-08-02 14:20:55,,3,tablet,152.76613037916283,False,251,0
don_015728,3.77,2025-08-17 15:45:09,For a better tomorrow.,1,tablet,2375.8919728893347,False,343,1
don_015729,58.45,2025-08-20 09:58:23,Keep up the good work!,4,desktop,386.81156184873845,False,322,0
don_015730,85.88,2025-08-23 02:18:00,Hope this makes a difference.,1,tablet,174.1397078548173,False,80,0
don_015731,20.03,2025-08-22 22:27:00,Hope this makes a difference.,2,mobile,190.53009796797838,True,303,0
don_015732,18.89,2025-08-16 06:30:58,Great cause! Happy to help.,1,tablet,242.63833543771105,False,291,0
don_015733,249.32,2025-08-20 02:24:39,Great cause! Happy to help.,1,tablet,724.1452742184076,True,122,0
don_015734,29.13,2025-08-23 00:45:40,Keep up the good work!,3,desktop,575.0987191365303,False,228,0
don_015735,24.33,2025-08-23 01:39:24,Hope this makes a difference.,4,mobile,851.5220680945899,True,281,0
don_015736,15.31,2025-08-22 11:25:26,Keep up the good work!,3,tablet,255.09843929594177,True,86,0
don_015737,15.44,2025-08-07 22:29:27,,1,tablet,114.04110510197161,False,210,0
don_015738,59.6,2025-08-07 10:08:19,Great cause! Happy to help.,3,mobile,347.4804538109794,True,179,0
don_015739,11.98,2025-08-19 05:48:54,Great cause! Happy to help.,0,tablet,146.2052359605821,False,192,0
don_015740,107.95,2025-08-20 21:27:59,Keep up the good work!,0,desktop,943.7380572110604,False,319,0
